onset,duration,description
2025-12-02 12:26:06.082026,0.0,ret_q3_resp
2025-12-02 12:26:06.086026,0.0,enc_fixation
2025-12-02 12:26:08.101026,0.0,ret_cue
2025-12-02 12:26:10.082026,0.0,ret_q1_onset
2025-12-02 12:26:12.366026,0.0,ret_q1_resp
2025-12-02 12:26:12.383026,0.0,ret_q2_onset
2025-12-02 12:26:16.095026,0.0,ret_q2_resp
2025-12-02 12:26:16.366026,0.0,ret_q3_onset
2025-12-02 12:26:25.046026,0.0,ret_q3_resp
2025-12-02 12:26:25.052026,0.0,enc_fixation
2025-12-02 12:26:27.067026,0.0,ret_cue
2025-12-02 12:26:29.045026,0.0,ret_q1_onset
2025-12-02 12:26:32.123026,0.0,ret_q1_resp
2025-12-02 12:26:32.141026,0.0,ret_q2_onset
2025-12-02 12:26:34.720026,0.0,ret_q2_resp
2025-12-02 12:26:34.987026,0.0,ret_q3_onset
2025-12-02 12:26:40.338026,0.0,ret_q3_resp
2025-12-02 12:26:40.344026,0.0,enc_fixation
2025-12-02 12:26:42.358026,0.0,ret_cue
2025-12-02 12:26:44.337026,0.0,ret_q1_onset
2025-12-02 12:26:47.415026,0.0,ret_q1_resp
2025-12-02 12:26:47.430026,0.0,ret_q2_onset
2025-12-02 12:26:49.025026,0.0,ret_q2_resp
2025-12-02 12:26:49.286026,0.0,ret_q3_onset
2025-12-02 12:26:51.213026,0.0,ret_q3_resp
2025-12-02 12:26:51.219026,0.0,enc_fixation
2025-12-02 12:26:53.232026,0.0,ret_cue
2025-12-02 12:26:55.211026,0.0,ret_q1_onset
2025-12-02 12:26:59.344026,0.0,ret_q1_resp
2025-12-02 12:26:59.361026,0.0,ret_q2_onset
2025-12-02 12:27:01.623026,0.0,ret_q2_resp
2025-12-02 12:27:01.877026,0.0,ret_q3_onset
2025-12-02 12:27:08.622026,0.0,ret_q3_resp
2025-12-02 12:27:08.627026,0.0,enc_fixation
2025-12-02 12:27:10.641026,0.0,ret_cue
2025-12-02 12:27:12.621026,0.0,ret_q1_onset
2025-12-02 12:27:17.309026,0.0,ret_q1_resp
2025-12-02 12:27:17.327026,0.0,ret_q2_onset
2025-12-02 12:27:20.733026,0.0,ret_q2_resp
2025-12-02 12:27:21.004026,0.0,ret_q3_onset
2025-12-02 12:27:22.297149,1.9250615843384367,BAD_muscle
2025-12-02 12:27:29.927026,0.0,ret_q3_resp
2025-12-02 12:27:29.932026,0.0,enc_fixation
2025-12-02 12:27:31.942026,0.0,ret_cue
2025-12-02 12:27:33.923026,0.0,ret_q1_onset
2025-12-02 12:27:35.942026,0.0,ret_q1_resp
2025-12-02 12:27:35.957026,0.0,enc_fixation
2025-12-02 12:27:37.967026,0.0,ret_cue
2025-12-02 12:27:39.947026,0.0,ret_q1_onset
2025-12-02 12:27:40.554636,1.012316867625941,BAD_muscle
2025-12-02 12:27:41.906026,0.0,ret_q1_resp
2025-12-02 12:27:41.925026,0.0,ret_q2_onset
2025-12-02 12:27:42.147791,1.3110333203680966,BAD_muscle
2025-12-02 12:27:44.698026,0.0,ret_q2_resp
2025-12-02 12:27:44.961026,0.0,ret_q3_onset
2025-12-02 12:27:51.205026,0.0,ret_q3_resp
2025-12-02 12:27:51.211026,0.0,enc_fixation
2025-12-02 12:27:53.224026,0.0,ret_cue
2025-12-02 12:27:55.204026,0.0,ret_q1_onset
2025-12-02 12:27:55.836026,0.0,ret_q1_resp
2025-12-02 12:27:55.854026,0.0,ret_q2_onset
2025-12-02 12:27:57.455026,0.0,ret_q2_resp
2025-12-02 12:27:57.719026,0.0,ret_q3_onset
2025-12-02 12:28:00.190026,0.0,ret_q3_resp
2025-12-02 12:28:00.195026,0.0,enc_fixation
2025-12-02 12:28:02.205026,0.0,ret_cue
2025-12-02 12:28:04.186026,0.0,ret_q1_onset
2025-12-02 12:28:05.698026,0.0,ret_q1_resp
2025-12-02 12:28:05.714026,0.0,enc_fixation
2025-12-02 12:28:07.722026,0.0,ret_cue
2025-12-02 12:28:09.701026,0.0,ret_q1_onset
2025-12-02 12:28:10.934026,0.0,ret_q1_resp
2025-12-02 12:28:10.949026,0.0,enc_fixation
2025-12-02 12:28:12.964026,0.0,ret_cue
2025-12-02 12:28:14.942026,0.0,ret_q1_onset
2025-12-02 12:28:16.169026,0.0,ret_q1_resp
2025-12-02 12:28:16.188026,0.0,ret_q2_onset
2025-12-02 12:28:21.183026,0.0,ret_q2_resp
2025-12-02 12:28:21.461026,0.0,ret_q3_onset
2025-12-02 12:28:25.287026,0.0,ret_q3_resp
2025-12-02 12:28:25.291026,0.0,enc_fixation
2025-12-02 12:28:27.307026,0.0,ret_cue
2025-12-02 12:28:29.289026,0.0,ret_q1_onset
2025-12-02 12:28:35.128026,0.0,ret_q1_resp
2025-12-02 12:28:35.145026,0.0,ret_q2_onset
2025-12-02 12:28:38.364026,0.0,ret_q2_resp
2025-12-02 12:28:38.633026,0.0,ret_q3_onset
2025-12-02 12:28:48.676026,0.0,ret_q3_resp
2025-12-02 12:28:48.681026,0.0,enc_fixation
2025-12-02 12:28:50.694026,0.0,ret_cue
2025-12-02 12:28:52.673026,0.0,ret_q1_onset
2025-12-02 12:28:56.002026,0.0,ret_q1_resp
2025-12-02 12:28:56.020026,0.0,ret_q2_onset
2025-12-02 12:28:57.516026,0.0,ret_q2_resp
2025-12-02 12:28:57.774026,0.0,ret_q3_onset
2025-12-02 12:29:02.808026,0.0,ret_q3_resp
2025-12-02 12:29:02.814026,0.0,enc_fixation
2025-12-02 12:29:04.827026,0.0,ret_cue
2025-12-02 12:29:06.806026,0.0,ret_q1_onset
2025-12-02 12:29:07.711026,0.0,ret_q1_resp
2025-12-02 12:29:07.729026,0.0,ret_q2_onset
2025-12-02 12:29:09.690026,0.0,ret_q2_resp
2025-12-02 12:29:09.959026,0.0,ret_q3_onset
2025-12-02 12:29:12.800026,0.0,ret_q3_resp
2025-12-02 12:29:12.806026,0.0,enc_fixation
2025-12-02 12:29:14.819026,0.0,ret_cue
2025-12-02 12:29:16.799026,0.0,ret_q1_onset
2025-12-02 12:29:18.731026,0.0,ret_q1_resp
2025-12-02 12:29:18.746026,0.0,ret_q2_onset
2025-12-02 12:29:20.724026,0.0,ret_q2_resp
2025-12-02 12:29:20.981026,0.0,ret_q3_onset
2025-12-02 12:29:23.946026,0.0,ret_q3_resp
2025-12-02 12:29:23.951026,0.0,enc_fixation
2025-12-02 12:29:25.963026,0.0,ret_cue
2025-12-02 12:29:27.942026,0.0,ret_q1_onset
2025-12-02 12:29:28.475419,0.4978607545704108,BAD_muscle
2025-12-02 12:29:30.321026,0.0,ret_q1_resp
2025-12-02 12:29:30.337026,0.0,ret_q2_onset
2025-12-02 12:29:32.988026,0.0,ret_q2_resp
2025-12-02 12:29:33.237026,0.0,ret_q3_onset
2025-12-02 12:29:36.571026,0.0,ret_q3_resp
2025-12-02 12:29:36.576026,0.0,enc_fixation
2025-12-02 12:29:38.584026,0.0,ret_cue
2025-12-02 12:29:40.573026,0.0,ret_q1_onset
2025-12-02 12:29:42.398026,0.0,ret_q1_resp
2025-12-02 12:29:42.419026,0.0,ret_q2_onset
2025-12-02 12:29:44.370026,0.0,ret_q2_resp
2025-12-02 12:29:44.654026,0.0,ret_q3_onset
2025-12-02 12:29:49.001026,0.0,ret_q3_resp
2025-12-02 12:29:49.007026,0.0,enc_fixation
2025-12-02 12:29:51.021026,0.0,ret_cue
2025-12-02 12:29:53.001026,0.0,ret_q1_onset
2025-12-02 12:29:53.162506,1.352521716582487,BAD_muscle
2025-12-02 12:29:57.460026,0.0,ret_q1_resp
2025-12-02 12:29:57.477026,0.0,ret_q2_onset
2025-12-02 12:30:00.320026,0.0,ret_q2_resp
2025-12-02 12:30:00.582026,0.0,ret_q3_onset
2025-12-02 12:30:08.417026,0.0,ret_q3_resp
2025-12-02 12:30:08.423026,0.0,enc_fixation
2025-12-02 12:30:10.436026,0.0,ret_cue
2025-12-02 12:30:12.413026,0.0,ret_q1_onset
2025-12-02 12:30:16.598026,0.0,ret_q1_resp
2025-12-02 12:30:16.611026,0.0,enc_fixation
2025-12-02 12:30:17.490394,2.1325035654090243,BAD_muscle
2025-12-02 12:30:18.621026,0.0,ret_cue
2025-12-02 12:30:20.599026,0.0,ret_q1_onset
2025-12-02 12:30:21.348026,0.0,ret_q1_resp
2025-12-02 12:30:21.362026,0.0,enc_fixation
2025-12-02 12:30:23.368026,0.0,ret_cue
2025-12-02 12:30:25.357026,0.0,ret_q1_onset
2025-12-02 12:30:26.174026,0.0,ret_q1_resp
2025-12-02 12:30:26.193026,0.0,enc_fixation
2025-12-02 12:30:28.209026,0.0,ret_cue
2025-12-02 12:30:30.188026,0.0,ret_q1_onset
2025-12-02 12:30:32.334026,0.0,ret_q1_resp
2025-12-02 12:30:32.354026,0.0,ret_q2_onset
2025-12-02 12:30:34.708026,0.0,ret_q2_resp
2025-12-02 12:30:34.976026,0.0,ret_q3_onset
2025-12-02 12:30:40.507026,0.0,ret_q3_resp
2025-12-02 12:30:40.513026,0.0,enc_fixation
2025-12-02 12:30:42.528026,0.0,ret_cue
2025-12-02 12:30:44.509026,0.0,ret_q1_onset
2025-12-02 12:30:46.105026,0.0,ret_q1_resp
2025-12-02 12:30:46.122026,0.0,ret_q2_onset
2025-12-02 12:30:46.705615,1.3442240373392451,BAD_muscle
2025-12-02 12:30:47.299026,0.0,ret_q2_resp
2025-12-02 12:30:47.558026,0.0,ret_q3_onset
2025-12-02 12:30:52.000026,0.0,ret_q3_resp
2025-12-02 12:30:52.006026,0.0,enc_fixation
2025-12-02 12:30:54.021026,0.0,ret_cue
2025-12-02 12:30:55.999026,0.0,ret_q1_onset
2025-12-02 12:31:01.160026,0.0,ret_q1_resp
2025-12-02 12:31:01.176026,0.0,ret_q2_onset
2025-12-02 12:31:03.687026,0.0,ret_q2_resp
2025-12-02 12:31:03.954026,0.0,ret_q3_onset
2025-12-02 12:31:06.896026,0.0,ret_q3_resp
2025-12-02 12:31:06.902026,0.0,enc_fixation
2025-12-02 12:31:08.913026,0.0,ret_cue
2025-12-02 12:31:09.996293,1.2280565279397706,BAD_muscle
2025-12-02 12:31:10.897026,0.0,ret_q1_onset
2025-12-02 12:31:16.548026,0.0,ret_q1_resp
2025-12-02 12:31:16.567026,0.0,ret_q2_onset
2025-12-02 12:31:18.972026,0.0,ret_q2_resp
2025-12-02 12:31:19.232026,0.0,ret_q3_onset
2025-12-02 12:31:21.715026,0.0,ret_q3_resp
2025-12-02 12:31:21.720026,0.0,enc_fixation
2025-12-02 12:31:23.729026,0.0,ret_cue
2025-12-02 12:31:25.709026,0.0,ret_q1_onset
2025-12-02 12:31:27.757026,0.0,ret_q1_resp
2025-12-02 12:31:27.769026,0.0,enc_fixation
2025-12-02 12:31:29.779026,0.0,ret_cue
2025-12-02 12:31:31.762026,0.0,ret_q1_onset
2025-12-02 12:31:33.909026,0.0,ret_q1_resp
2025-12-02 12:31:33.927026,0.0,enc_fixation
2025-12-02 12:31:35.944026,0.0,ret_cue
2025-12-02 12:31:37.923026,0.0,ret_q1_onset
2025-12-02 12:31:39.013026,0.0,ret_q1_resp
2025-12-02 12:31:39.029026,0.0,ret_q2_onset
2025-12-02 12:31:40.771026,0.0,ret_q2_resp
2025-12-02 12:31:41.033026,0.0,ret_q3_onset
2025-12-02 12:31:44.346026,0.0,ret_q3_resp
2025-12-02 12:31:44.352026,0.0,enc_fixation
2025-12-02 12:31:46.357026,0.0,ret_cue
2025-12-02 12:31:48.343026,0.0,ret_q1_onset
2025-12-02 12:31:53.187026,0.0,ret_q1_resp
2025-12-02 12:31:53.202026,0.0,ret_q2_onset
2025-12-02 12:32:00.673026,0.0,ret_q2_resp
2025-12-02 12:32:00.926026,0.0,ret_q3_onset
2025-12-02 12:32:06.242026,0.0,ret_q3_resp
2025-12-02 12:32:06.247026,0.0,enc_fixation
2025-12-02 12:32:08.261026,0.0,ret_cue
2025-12-02 12:32:10.243026,0.0,ret_q1_onset
2025-12-02 12:32:11.020026,0.0,ret_q1_resp
2025-12-02 12:32:11.039026,0.0,ret_q2_onset
2025-12-02 12:32:14.048026,0.0,ret_q2_resp
2025-12-02 12:32:14.317026,0.0,ret_q3_onset
2025-12-02 12:32:18.464026,0.0,ret_q3_resp
2025-12-02 12:32:18.716026,0.0,ret_end
